line_id,id,trans_id,img,type,line_nr,data,pts
226,35,facs_4_rwq3C_13,4,locations,7,lissima,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
227,35,facs_4_rwq3C_13,4,locations,8,all' Altra,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
228,35,facs_4_rwq3C_13,4,locations,9,a Pontormo,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
229,35,facs_4_rwq3C_13,4,locations,10,alla fornacetta,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
230,35,facs_4_rwq3C_13,4,locations,11,a Cassinà,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
231,35,facs_4_rwq3C_13,4,locations,12,a Pisa Città & Sui¬,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
232,35,facs_4_rwq3C_13,4,locations,13,dio,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
233,35,facs_4_rwq3C_13,4,locations,14,Si passa l'Arno,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
234,35,facs_4_rwq3C_13,4,locations,15,alla Torre,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
235,35,facs_4_rwq3C_13,4,locations,16,"a Viareggio, se il tē","550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
236,35,facs_4_rwq3C_13,4,locations,17,po è buono potres¬,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
237,35,facs_4_rwq3C_13,4,locations,18,te imbarcarvi per,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
238,35,facs_4_rwq3C_13,4,locations,19,"Genova, se nò se¬","550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
239,35,facs_4_rwq3C_13,4,locations,20,guirete,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
240,35,facs_4_rwq3C_13,4,locations,21,a Pietra santa Pro¬,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
241,35,facs_4_rwq3C_13,4,locations,22,vincia de Focēti. p.I,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
242,35,facs_4_rwq3C_13,4,locations,23,a Massa Principa¬,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
243,35,facs_4_rwq3C_13,4,locations,24,to,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
244,35,facs_4_rwq3C_13,4,locations,25,Passate la Versiglia,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
245,35,facs_4_rwq3C_13,4,locations,26,fiume,"550,181 427,219 309,161 132,171 55,219 4,355 12,2077 74,2203 681,2111 627,1988 685,1896 632,1848 707,1737 654,1737 627,1664 698,1570 685,1410 748,1350 632,1319 637,1142 685,1096 627,833 681,572 637,541 642,258"
246,36,facs_4_TextRegion_1603729348675_1121,4,distances,1,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
247,36,facs_4_TextRegion_1603729348675_1121,4,distances,2,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
248,36,facs_4_TextRegion_1603729348675_1121,4,distances,3,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
249,36,facs_4_TextRegion_1603729348675_1121,4,distances,4,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
250,36,facs_4_TextRegion_1603729348675_1121,4,distances,5,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
251,36,facs_4_TextRegion_1603729348675_1121,4,distances,6,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
252,36,facs_4_TextRegion_1603729348675_1121,4,distances,7,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
253,36,facs_4_TextRegion_1603729348675_1121,4,distances,8,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
254,36,facs_4_TextRegion_1603729348675_1121,4,distances,9,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
255,36,facs_4_TextRegion_1603729348675_1121,4,distances,10,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
256,36,facs_4_TextRegion_1603729348675_1121,4,distances,11,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
257,36,facs_4_TextRegion_1603729348675_1121,4,distances,12,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
258,36,facs_4_TextRegion_1603729348675_1121,4,distances,13,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
259,36,facs_4_TextRegion_1603729348675_1121,4,distances,14,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
260,36,facs_4_TextRegion_1603729348675_1121,4,distances,15,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
261,36,facs_4_TextRegion_1603729348675_1121,4,distances,16,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
262,36,facs_4_TextRegion_1603729348675_1121,4,distances,17,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
263,36,facs_4_TextRegion_1603729348675_1121,4,distances,18,p.1,"639,211 877,211 877,1017 798,2196 649,2196 639,1017"
264,37,facs_4_region_1603729335986_1111,4,,1,alla Venza,"778,2128"
265,37,facs_4_region_1603729335986_1111,4,,2,a Sarazana Città,"778,2128"
266,37,facs_4_region_1603729335986_1111,4,,3,Passarete la macra,"778,2128"
267,37,facs_4_region_1603729335986_1111,4,,4,"a Lerici, se il tem¬","778,2128"
268,37,facs_4_region_1603729335986_1111,4,,5,po è buono imbar¬,"778,2128"
269,37,facs_4_region_1603729335986_1111,4,,6,catevi ꝑ Genoua,"778,2128"
270,37,facs_4_region_1603729335986_1111,4,,7,a San Rimedio,"778,2128"
271,37,facs_4_region_1603729335986_1111,4,,8,al Borghetto,"778,2128"
272,37,facs_4_region_1603729335986_1111,4,,9,a Martorano,"778,2128"
273,37,facs_4_region_1603729335986_1111,4,,10,a Braco,"778,2128"
274,37,facs_4_region_1603729335986_1111,4,,11,a Sestri,"778,2128"
275,37,facs_4_region_1603729335986_1111,4,,12,S'il tempo è buono,"778,2128"
276,37,facs_4_region_1603729335986_1111,4,,13,imbarcatevi,"778,2128"
277,37,facs_4_region_1603729335986_1111,4,,14,a Chiavari,"778,2128"
278,37,facs_4_region_1603729335986_1111,4,,15,a Repallo,"778,2128"
279,37,facs_4_region_1603729335986_1111,4,,16,a Recco,"778,2128"
280,37,facs_4_region_1603729335986_1111,4,,17,a Bogliasco,"778,2128"
281,37,facs_4_region_1603729335986_1111,4,,18,Passarete il Besagno,"778,2128"
282,37,facs_4_region_1603729335986_1111,4,,19,fiume,"778,2128"
283,37,facs_4_region_1603729335986_1111,4,,20,a Genoua Città,"778,2128"
284,38,facs_4_region_1603729308354_1103,4,distances,1,p.1,"1455,184 1642,184 1642,1746 1455,1746"
285,38,facs_4_region_1603729308354_1103,4,distances,2,p.1,"1455,184 1642,184 1642,1746 1455,1746"
286,38,facs_4_region_1603729308354_1103,4,distances,3,p.1,"1455,184 1642,184 1642,1746 1455,1746"
287,38,facs_4_region_1603729308354_1103,4,distances,4,p.1,"1455,184 1642,184 1642,1746 1455,1746"
288,38,facs_4_region_1603729308354_1103,4,distances,5,p.1,"1455,184 1642,184 1642,1746 1455,1746"
289,38,facs_4_region_1603729308354_1103,4,distances,6,p.1,"1455,184 1642,184 1642,1746 1455,1746"
290,38,facs_4_region_1603729308354_1103,4,distances,7,p.1,"1455,184 1642,184 1642,1746 1455,1746"
291,38,facs_4_region_1603729308354_1103,4,distances,8,p.1,"1455,184 1642,184 1642,1746 1455,1746"
292,38,facs_4_region_1603729308354_1103,4,distances,9,p.1,"1455,184 1642,184 1642,1746 1455,1746"
293,38,facs_4_region_1603729308354_1103,4,distances,10,p.1,"1455,184 1642,184 1642,1746 1455,1746"
294,39,facs_4_region_1603729723634_1247,4,sum-distance,1,Poste 40.,"1241,1775 1689,1775 1689,1898 1241,1898"
295,40,facs_5_rH7CS_13,5,page-number,1,128,"234,79 234,99 227,111 229,130 234,132 229,135 239,144 256,149 268,164 342,164 345,169 352,169 355,154 367,154 371,149 374,159 381,159 396,144 391,142 398,135 405,135 405,128 410,125 405,123 415,115 415,106 410,103 415,101 405,79 391,60 384,57 330,60 311,55 299,60 268,60 260,70"
296,41,facs_5_rx9Fm_10,5,header,1,Libro Terzo.,"751,72 751,91 763,94 751,106 765,118 765,135 792,137 780,144 789,149 893,144 1007,169 1130,159 1130,171 1156,149 1193,152 1181,152 1154,123 1164,74 1123,50 1021,45 903,55 869,45 801,45"
297,42,facs_5_rjpSD_14,5,route-heading,1,Poste da Genova à Lione.,"147,268 152,314 268,333 364,309 594,304 615,289 606,285 647,289 654,304 685,289 712,309 893,323 927,289 908,248 712,239 685,277 632,248 615,263 603,248 454,256 410,239 367,251 185,239"
298,43,facs_5_rB0K1_11,5,locations,1,Genova Città della,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
299,43,facs_5_rB0K1_11,5,locations,2,Liguria,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
300,43,facs_5_rB0K1_11,5,locations,3,a Pietra lavezara,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
301,43,facs_5_rB0K1_11,5,locations,4,a Otaggio,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
302,43,facs_5_rB0K1_11,5,locations,5,a Gauio Castello,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
303,43,facs_5_rB0K1_11,5,locations,6,a Basaluzo stato di,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
304,43,facs_5_rB0K1_11,5,locations,7,Milano,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
305,43,facs_5_rB0K1_11,5,locations,8,ad Alessandria Cit¬,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
306,43,facs_5_rB0K1_11,5,locations,9,tà oue è un bel Pō,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
307,43,facs_5_rB0K1_11,5,locations,10,te,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
308,43,facs_5_rB0K1_11,5,locations,11,a Felizano,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
309,43,facs_5_rB0K1_11,5,locations,12,a Aste Cittâ del Pie,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
310,43,facs_5_rB0K1_11,5,locations,13,monte,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
311,43,facs_5_rB0K1_11,5,locations,14,a S. Michele P.I,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
312,43,facs_5_rB0K1_11,5,locations,15,alle Gambette,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
313,43,facs_5_rB0K1_11,5,locations,16,p.1,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
314,43,facs_5_rB0K1_11,5,locations,17,a Poerino,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
315,43,facs_5_rB0K1_11,5,locations,18,a Trufarello,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
316,43,facs_5_rB0K1_11,5,locations,19,Passarete il Po fiume.,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
317,43,facs_5_rB0K1_11,5,locations,20,a Turino Cittâ me¬,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
318,43,facs_5_rB0K1_11,5,locations,21,tropoli del Piemō,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
319,43,facs_5_rB0K1_11,5,locations,22,te,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
320,43,facs_5_rB0K1_11,5,locations,23,a Rivole castello,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
321,43,facs_5_rB0K1_11,5,locations,24,a S.Ambrosio,"855,403 173,403 142,1821 229,2176 753,2140 782,1949 859,1898 835,1804 908,1773 739,1664 792,1630 784,1350 840,1268 647,1217 669,1157 777,1188 787,1104 891,1060 891,939 772,898 891,826 777,773 768,587"
322,44,facs_5_TextRegion_1600821086299_8325,5,distances,1,p.1*,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
323,44,facs_5_TextRegion_1600821086299_8325,5,distances,2,p.1*,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
324,44,facs_5_TextRegion_1600821086299_8325,5,distances,3,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
325,44,facs_5_TextRegion_1600821086299_8325,5,distances,4,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
326,44,facs_5_TextRegion_1600821086299_8325,5,distances,5,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
327,44,facs_5_TextRegion_1600821086299_8325,5,distances,6,p.I,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
328,44,facs_5_TextRegion_1600821086299_8325,5,distances,7,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
329,44,facs_5_TextRegion_1600821086299_8325,5,distances,8,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
330,44,facs_5_TextRegion_1600821086299_8325,5,distances,9,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
331,44,facs_5_TextRegion_1600821086299_8325,5,distances,10,p.1.,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
332,44,facs_5_TextRegion_1600821086299_8325,5,distances,11,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
333,44,facs_5_TextRegion_1600821086299_8325,5,distances,12,p.1,"780,558 809,529 886,509 917,509 946,558 951,661 966,1128 966,1497 951,2087 946,2145 934,2155 917,2164 888,2179 813,2174 799,2167 784,2087 780,1969 770,587"
334,45,facs_5_rtpog_12,5,locations,1,a S. Giorgi,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
335,45,facs_5_rtpog_12,5,locations,2,"a Sussa Cittâ, ove si","1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
336,45,facs_5_rtpog_12,5,locations,3,pagano li datii,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
337,45,facs_5_rtpog_12,5,locations,4,Cominciate à salire,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
338,45,facs_5_rtpog_12,5,locations,5,"l'Alpe, & passare¬","1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
339,45,facs_5_rtpog_12,5,locations,6,te la Doira fiume,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
340,45,facs_5_rtpog_12,5,locations,7,alla Noualesa,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
341,45,facs_5_rtpog_12,5,locations,8,alle Tauernette,"1002,171 1012,2157 1681,2164 1681,2094 1579,2048 1693,1988 1487,1768 1574,1688 1538,1642 1671,1609 1681,775 1589,741 1598,640 1685,613 1681,384 1579,352 1613,234 1357,152"
